5212,30,5,16.7
5213,29,3,10.3
5214,29,5,17.2
5215,30,0,0
5303,26,1,3.8
5327,,,
5346,23,1,4.3
5348,20,2,10
5349,19,2,10.5
5361,,,
5363,13,0,0
5366,14,0,0
5368,22,2,9.1
5434,20,1,5
5463,22,1,4.5
5464,25,1,4
6201,53,7,13.2
6202,37,8,21.6
6203,57,9,15.8
6204,49,9,18.4
6205,26,3,11.5
6206,34,2,5.9
6207,35,1,2.9
6208,34,3,8.8
6209,27,4,14.8
6210,38,3,7.9
6211,44,3,6.8
6212,35,3,8.6
6213,19,1,5.3
6301,29,3,10.3
6302,23,3,13
6321,20,0,0
6322,20,0,0
6323,22,0,0
6324,25,1,4
6341,18,2,11.1
6361,20,1,5
6362,31,4,12.9
6363,37,0,0
6364,32,2,6.3
6365,30,4,13.3
6366,29,2,6.9
6367,,,
6381,16,2,12.5
6382,19,2,10.5
6401,34,4,11.8
6402,23,2,8.7
6403,15,1,6.7
6426,27,1,3.7
6428,31,4,12.9
6461,28,4,14.3
7201,34,7,20.6
7202,51,8,15.7
7203,49,7,14.3
7204,38,8,21.1
7205,30,0,0
7207,28,0,0
7208,,,
7209,34,4,11.8
7210,29,6,20.7
7211,24,0,0
7212,31,4,12.9
7213,26,3,11.5
7214,22,4,18.2
7301,28,1,3.6
7303,20,1,5
7308,20,0,0
7322,16,0,0
7342,14,0,0
7344,19,0,0
7362,22,1,4.5
7364,12,0,0
7367,,,
7368,13,0,0
7402,24,0,0
7405,20,2,10
7407,,,
7408,20,1,5
7421,34,3,8.8
7422,,,
7423,,,
7444,20,0,0
7445,20,0,0
7446,15,1,6.7
7447,25,4,16
7461,18,0,0
7464,9,0,0
7465,13,0,0
7466,19,2,10.5
7481,20,2,10
7482,14,0,0
7483,,,
7484,,,
7501,27,0,0
7502,24,1,4.2
7503,,,
7504,8,1,12.5
7505,25,2,8
7521,49,4,8.2
7522,32,1,3.1
7541,26,0,0
7542,35,2,5.7
7543,31,0,0
7544,27,1,3.7
7545,29,2,6.9
7546,34,0,0
7547,43,4,9.3
7548,27,0,0
7561,,,
7564,23,1,4.3
8201,42,5,11.9
8202,45,2,4.4
8203,45,9,20
8204,44,3,6.8
8205,31,4,12.9
8207,28,3,10.7
8208,39,5,12.8
8210,35,4,11.4
8211,30,7,23.3
8212,19,1,5.3
8214,25,2,8
8215,29,5,17.2
8216,31,5,16.1
8217,41,2,4.9
8219,33,5,15.2
8220,35,3,8.6
8221,29,4,13.8
8222,30,3,10
8223,22,2,9.1
8224,30,6,20
8225,20,2,10
8226,22,2,9.1
8227,29,5,17.2
8228,39,9,23.1
8229,35,7,20
8230,29,6,20.7
8231,29,1,3.4
8232,38,1,2.6
8233,20,3,15
8234,28,2,7.1
8235,33,7,21.2
8236,30,3,10
8302,19,5,26.3
8309,32,1,3.1
8310,14,1,7.1
8341,21,0,0
8364,24,1,4.2
8442,25,4,16
8443,32,4,12.5
8447,23,0,0
8521,30,1,3.3
8542,27,4,14.8
8546,30,2,6.7
8564,34,1,2.9
9201,45,4,8.9
9202,40,4,10
9203,41,7,17.1
9204,46,11,23.9
9205,38,6,15.8
9206,45,9,20
9208,39,8,20.5
9209,27,1,3.7
9210,42,2,4.8
9211,20,1,5
9213,,,
9214,19,3,15.8
9215,10,0,0
9216,,,
9301,29,2,6.9
9342,24,4,16.7
9343,24,1,4.2
9344,21,1,4.8
9345,30,5,16.7
9361,21,1,4.8
9364,22,3,13.6
9384,27,6,22.2
9386,,,
9407,16,0,0
9411,11,0,0
10201,30,6,20
10202,39,5,12.8
10203,34,7,20.6
10204,60,10,16.7
10205,44,7,15.9
10206,35,6,17.1
10207,37,7,18.9
10208,48,8,16.7
10209,48,4,8.3
10210,50,4,8
10211,36,9,25
10212,22,2,9.1
10344,25,2,8
10345,15,1,6.7
10366,20,2,10
10367,22,1,4.5
10382,30,1,3.3
10383,28,4,14.3
10384,38,3,7.9
10421,29,5,17.2
10424,28,0,0
10425,33,4,12.1
10426,24,0,0
10428,19,0,0
10429,25,1,4
10443,19,0,0
10444,20,1,5
10448,18,0,0
10449,29,2,6.9
10464,32,3,9.4
10521,37,3,8.1
10522,25,3,12
10523,28,1,3.6
10524,28,4,14.3
10525,28,9,32.1
11100,80,8,10
11201,41,6,14.6
11202,49,6,12.2
11203,61,5,8.2
11206,35,3,8.6
11207,48,4,8.3
11208,47,4,8.5
11209,52,3,5.8
11210,54,8,14.8
11211,37,3,8.1
11212,32,3,9.4
11214,33,3,9.1
11215,37,5,13.5
11216,28,6,21.4
11217,38,4,10.5
11218,50,3,6
11219,32,2,6.3
11221,35,6,17.1
11222,39,6,15.4
11223,34,6,17.6
11224,34,4,11.8
11225,37,10,27
11227,38,3,7.9
11228,34,3,8.8
11229,32,7,21.9
11230,43,10,23.3
11231,27,1,3.7
11232,42,7,16.7
11233,41,6,14.6
11234,36,11,30.6
11235,31,2,6.5
11237,36,5,13.9
11238,21,2,9.5
11239,31,1,3.2
11240,35,2,5.7
11241,29,4,13.8
11242,29,3,10.3
11243,34,6,17.6
11245,32,5,15.6
11246,32,2,6.3
11301,25,3,12
11324,26,4,15.4
11326,30,3,10
11327,30,0,0
11341,25,2,8
11342,24,9,37.5
11343,29,2,6.9
11346,,,
11347,,,
11348,27,0,0
11349,35,4,11.4
11361,27,2,7.4
11362,22,2,9.1
11363,28,3,10.7
11365,30,0,0
11369,19,0,0
11381,20,4,20
11383,,,
11385,17,4,23.5
11408,34,3,8.8
11442,36,4,11.1
11464,37,6,16.2
11465,23,4,17.4
12100,72,9,12.5
12202,24,2,8.3
12203,52,7,13.5
12204,43,5,11.6
12205,33,5,15.2
12206,33,5,15.2
12207,44,8,18.2
