13401,0,1,0,0
13402,0,1,0,0
13421,0,1,0,0
14100,0,3,1,25
14130,0,3,0,0
14150,0,2,1,33.3
14201,0,2,0,0
14203,0,2,0,0
14204,0,2,0,0
14205,0,2,0,0
14206,0,2,0,0
14207,0,2,0,0
14208,0,1,0,0
14210,0,1,0,0
14211,0,2,0,0
14212,0,2,0,0
14213,0,1,1,50
14214,0,1,0,0
14215,0,1,1,50
14216,1,1,0,0
14217,0,0,1,100
14218,0,1,0,0
14301,0,1,0,0
14321,0,1,0,0
14341,0,1,0,0
14342,1,1,0,0
14361,0,1,0,0
14362,0,1,0,0
14363,0,1,0,0
14364,0,1,0,0
14366,0,1,0,0
14382,0,1,0,0
14383,0,1,0,0
14384,0,0,0,0
14401,0,1,0,0
14402,0,1,0,0
15100,0,1,1,50
15202,0,2,0,0
15204,0,1,0,0
15205,0,2,0,0
15206,0,1,0,0
15208,0,1,0,0
15209,1,1,0,0
15210,0,1,0,0
15211,0,1,0,0
15212,0,1,0,0
15213,0,1,0,0
15216,0,1,0,0
15217,0,1,0,0
15218,0,1,0,0
15222,0,2,0,0
15223,0,0,0,0
15224,0,1,0,0
15225,0,1,0,0
15226,0,1,0,0
15227,0,1,0,0
15307,0,1,0,0
15342,0,1,0,0
15361,0,1,0,0
15385,0,1,0,0
15405,0,1,0,0
15461,0,1,0,0
15482,1,1,0,0
15504,0,1,0,0
15581,0,0,0,0
15586,0,0,0,0
16201,0,2,0,0
16202,0,1,0,0
16204,0,1,0,0
16205,0,1,0,0
16206,0,1,0,0
16207,0,1,0,0
16208,0,1,0,0
16209,0,1,0,0
16210,0,1,0,0
16211,0,1,0,0
16321,0,0,0,0
16322,0,1,0,0
16323,0,0,1,100
16342,0,1,0,0
16343,0,1,0,0
17201,0,2,0,0
17202,0,1,0,0
17203,0,1,0,0
17204,0,1,0,0
17205,0,1,0,0
17206,0,1,0,0
17207,0,1,0,0
17209,0,1,0,0
17210,0,2,0,0
17211,0,1,0,0
17212,0,1,0,0
17324,0,1,0,0
17361,0,1,0,0
17365,0,1,0,0
17384,0,1,0,0
17386,0,1,0,0
17407,0,0,0,0
17461,0,1,0,0
17463,0,1,0,0
18201,0,1,0,0
18202,0,2,0,0
18204,0,1,0,0
18205,1,1,0,0
18206,0,1,0,0
18207,0,1,1,50
18208,0,1,0,0
18209,0,2,0,0
18210,0,2,0,0
18322,0,1,0,0
18382,0,1,0,0
18404,0,1,0,0
18423,0,1,0,0
18442,0,1,0,0
18481,0,1,0,0
18483,0,1,0,0
18501,0,1,0,0
19201,0,2,0,0
19202,0,1,0,0
19204,0,0,0,0
19205,0,1,0,0
19206,0,0,0,0
19207,0,1,0,0
19208,0,1,0,0
19209,0,1,0,0
19210,0,1,0,0
19211,0,1,0,0
19212,0,1,0,0
19213,0,1,0,0
19214,0,1,0,0
19346,0,0,0,0
19364,0,1,0,0
19365,0,1,0,0
19366,0,0,0,0
19368,0,1,0,0
19384,0,1,0,0
19422,0,0,0,0
19423,0,0,0,0
19424,0,1,0,0
19425,0,1,0,0
19429,0,0,0,0
19430,0,0,1,100
19442,0,0,0,0
19443,0,1,0,0
20201,0,2,0,0
20202,0,2,0,0
20203,0,1,0,0
20204,0,1,0,0
20205,0,1,0,0
20206,1,1,0,0
20207,0,1,0,0
20208,0,1,0,0
20209,0,1,0,0
20210,0,1,0,0
20211,0,1,0,0
20212,0,1,0,0
20213,0,0,1,100
20214,0,1,0,0
20215,0,1,0,0
20217,0,1,0,0
20218,0,1,0,0
20219,0,1,0,0
20220,0,1,0,0
20303,0,0,0,0
20304,0,0,0,0
20305,0,1,0,0
20306,0,1,0,0
20307,0,0,0,0
20309,0,1,0,0
20321,0,2,0,0
20323,0,0,1,100
20324,0,1,0,0
20349,0,0,0,0
20350,0,1,0,0
20361,0,1,0,0
20362,0,1,0,0
20363,0,1,0,0
20382,0,1,0,0
20383,0,1,0,0
20384,0,1,0,0
20385,0,1,0,0
20386,0,1,0,0
20388,0,1,0,0
20402,0,1,0,0
20403,0,1,0,0
20404,0,1,0,0
20407,0,1,0,0
20409,0,1,0,0
20410,0,1,0,0
20411,0,1,0,0
20412,0,1,0,0
20413,0,1,0,0
20414,0,1,0,0
20415,0,1,0,0
20416,0,1,0,0
20417,0,1,0,0
20422,0,1,0,0
20423,0,1,0,0
20425,0,1,0,0
20429,0,0,0,0
20430,0,1,0,0
20432,0,1,0,0
20446,0,1,0,0
20448,0,1,0,0
20450,0,1,0,0
20451,0,1,0,0
20452,0,0,0,0
20481,0,1,0,0
20482,0,1,0,0
